web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,offer-detail
"1594281938-1370","https://www.holidayhk.com/en-hk/staycation/","Dorsett Mongkok, Hong KongCatch the Elves @ Dorsett Mongkok","https://www.holidayhk.com/en-hk/staycation/staycation0008/","Dorsett Mongkok, Hong Kong","Catch the Elves @ Dorsett Mongkok","At a special price of HK$600nett per night, enjoy a family night at Dorsett Mongkok with your beloved family members - the kids can even participate in the 'Catch the Elves' game and get 3 limited-edition elves toys home!","/media/offer/DorsettMongkok_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- One night accommodation in Room Superior
- Participation in the ‘Catch the Elves’ game and get 3 limited-edition elves toys in the room per stay
- Free in-room dinner set (Pizza & pasta carbonara)
- 2 Free breakfast coupons at HK-style Cha Chaan Teng Wing Shing Café
- Free 1-time consumption of in-room minibar
- HK$100 worth of Foodpanda discount code (for in-room order)
- Late check-out till 2pm 

• Special room upgrade offers:
- Upgrade to Family Quad Room at HK$400nett per night with an in-room Piñata 
- Upgrade to Suite Premier at HK$400nett per night with an in-room Piñata
• For enquiries, please contact reservation.mongkok@dorsetthotels.com or +852 3987 2388"
"1594281746-1277","https://www.holidayhk.com/en-hk/staycation/","The Kimberley HotelStay One Night Gets One Night Free","https://www.holidayhk.com/en-hk/staycation/staycation0088/","The Kimberley Hotel","Stay One Night Gets One Night Free","Receive One Night Superior Room Accommodation for free","/media/offer/TheKimberleyHotel_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
(No Promotion offered on 24–28 July 2020 and 11–19 September 2020)
•  Hong Kong residents are eligible for this offer
•  Offer includes two night accommodation in Superior Room
•  For enquiries, please contact Sales@kimberley.hk at +852 2700 6688"
"1594281860-1332","https://www.holidayhk.com/en-hk/staycation/","Gateway HotelSTAY & SHOPDine • Shop • Relax","https://www.holidayhk.com/en-hk/staycation/staycation0014/","Gateway Hotel","Dine • Shop • Relax","Book your stay between 15 June to 30 September 2020 for the ‘Dine • Shop • Relax’ package, with extended hours for your stay, HK$600 dining credit at hotel operating restaurants or in-room dining, room upgrades and more. 
You'll also receive Lane Crawford VIP shopping privileges including a gift card valued at HK$200, as well as Lane Crawford Privilege Program one year Gold membership and one-off Platinum Suite access for two guests with complimentary styling.","/media/offer/GatewayHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- SUPERIOR ROOM One night accommodation 
   • HK$600 dining credit per night (applicable to the restaurants operated by Gateway Hotel, and in-room dining a la carte menu)
•  Added Benefits include:
- One Lane Crawford gift card (valued at HK$200)
- Lane Crawford Privilege Program Gold membership for one year and one-off Platinum Suite access for two guests with complimentary styling service
- Complimentary welcome fruit platter per stay
- Guaranteed room upgrade to next room category
- Guaranteed early check-in at 12 noon
- Guaranteed late check-out until 6pm
•  For enquiries, please contactresv.hkh@marcopolohotels.com or 852 2113 3115"
"1594281802-1304","https://www.holidayhk.com/en-hk/staycation/","EAST Hong Kong 'More For Less' Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0012/","EAST Hong Kong","'More For Less' Staycation Package","Enjoy the mesmerising Victoria Harbour view from dawn to dusk. Wake up to amazing views and watch the sunrise from our signature harbour view room at HK$880 + 10% up per night to enjoy a second complimentary breakfast with each breakfast ordered, complimentary cocktails for two and exclusive 20% discount for dining at Sugar, our urban oasis on 32/F with some of the Hong Kong’s best views to watch the sunset and the city lights up after dark.","/media/offer/EastHongKong_HK_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Staycation package includes:
- One night accommodation with free room upgrade to Harbour View room
- Complimentary cocktail in Sugar for 2 persons per room per stay
- Buy one, get one free breakfast offer
- 20% discount for food and drinks in Sugar
•  Added benefit:
- Complimentary birthday amenities for in-house guest on his birthday
•  For enquiries, please contact our team at reservations@east-hongkong.com or  +852 3968 3808"
"1594281736-1272","https://www.holidayhk.com/en-hk/staycation/","Novotel Century Hong KongSHAKE SHAKE SEAFOOD STAYCATION","https://www.holidayhk.com/en-hk/staycation/staycation0128/","Novotel Century Hong Kong","SHAKE SHAKE SEAFOOD STAYCATION","Embark on a perfect staycation with us at HK$780 (including service charge) for a tempting in-room shake-shake seafood bag, baked oyster and wine","/media/offer/NovotelCentury_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 June 2020
• Hong Kong residents are eligible for this offer 
• Offer includes:
 - Room upgrade to Superior Room for 2 persons 
 - Shake Shake Seafood bag for 2 persons
 - Baked Oyster Kilpatrick (4 pieces)
 - One bottle of house red / white wine served in room per stay
 - Salad, New Potatoes, Sweet Corn on the cob and Bread as side dishes
 - Complimentary use of mini bar
 - Complimentary late check-out until 4pm (subject to availability)
 - Birthday or celebration delight (reserve 3 days in advance and subject to final confirmation by hotel )
 - Complimentary use of fitness centre and outdoor swimming pool
 - Complimentary Wi-Fi
 - Additional HK$500 per room for room upgrade to Junior Suite (46sqm)
 - Additional HK$300 per room to upgrade Le Café Seafood Buffet Dinner for 2 persons (reserve 3 days in advance)
• For enquiries, please contact H3562-RE1@accor.com or +852 2507 6634"
"1594281779-1293","https://www.holidayhk.com/en-hk/staycation/","Silvermine Beach ResortLantau Explorer Package HK$988Quality Tourism Services Scheme Restaurants","https://www.holidayhk.com/en-hk/staycation/staycation0158/","Silvermine Beach Resort","Lantau Explorer Package HK$988","Combine your stay at Silvermine Beach Resort with a scenic ride on the NP360 cable car! 
New Lantao Bus day pass is included for deep exploration of Lantau South.","/media/offer/LaDA_HK_Hotel_Offer_5_logo.png","• Offer is valid from 15 June to 31 August 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- A one-night accommodation in a Standard Room from HK$988 with breakfast for 2
- 2 Ngong Ping 360 cable car tickets
- 4 New Lantao Bus ""Lantao Pass"" one day tickets
• A complimentary HK$100 Citygate Outlets cash voucher and a 20% off coupon at AsiaWorld-Expo's NUVA, specialising in Chinese fine dining (while stock lasts)
• For enquiries, please contact holidays@np360.com.hk or +852 3666 0666"
"1594281987-1394","https://www.holidayhk.com/en-hk/staycation/","EAST Hong KongStay Above The Clouds","https://www.holidayhk.com/en-hk/staycation/staycation0194/","EAST Hong Kong","Stay Above The Clouds","Whisk yourself up into the clouds and indulge in a truly ‘elevated’ stay comprised of panoramic harbour view and luscious dining experience. Check into the signature Harbour View room and isolate from the city’s hustle and bustle from HK$1,480+10% per night; while feeling peckish, head over to Sugar, the urban oasis above the clouds to enjoy HK$1,200+10% dining credit, or spend it on an intimate in-room dining extravaganza.","/media/offer/EastHongKong_HK_Offer_1_logo.png","•  Offer is bookable on 11 - 28 July 2020 and stay period is on 11 July - 31 August 2020
•  Hong Kong residents are eligible to this offer
•  Offer includes:
- One night accomodation from HK$1,480 + 10% per room with upgrade to Harbour View room 
- HK$1,200 + 10%  dining credit to be consumed in Sugar and in-room dining
- Complimentary broadband / WiFi internet
- Complimentary local calls
- Complimentary use of 24 hours gym and outdoor pool
- Complimentary selection of teas, infusions and an espresso maker
•  For enquiries, please contact reservations@east-hongkong.com at +852 3968 3808"
"1594281971-1386","https://www.holidayhk.com/en-hk/staycation/","Lodgewood by L’hotel Mongkok Hong KongStay & Dine Package","https://www.holidayhk.com/en-hk/staycation/staycation0171/","Lodgewood by L’hotel Mongkok Hong Kong","Stay & Dine Package","• One Night Accommodation with Healthy set dinner for 2 persons at Canton Pot
• Late check out at 3pm","/media/offer/LodgewoodMK_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in W.room
- Healthy set dinner for 2 persons at Canton Pot
- Late check out at 3pm
•  For enquiries, please contact rsvns.lmkk@lhotelgroup.com or +852 3968 8884"
"1594281926-1364","https://www.holidayhk.com/en-hk/staycation/","Silka Far East, Hong KongAround the World with Dorsett","https://www.holidayhk.com/en-hk/staycation/staycation0175/","Silka Far East, Hong Kong","Around the World with Dorsett","Around the World with Dorsett – Silka Far East","/media/offer/SilkaFarEast_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer 
• Staycation Package includes :
- A stay at our standard room for 2-night 
- “Complimentary Room Redemption Voucher” at Silka Cheras Kuala Lumpur / Silka Maytower Kuala Lumpur. The voucher is valid till December 31 2021^  (Redemption Malaysia hotel enquiry and reservation with terms and conditions, see the details as below)
- Complimentary HK-style breakfast for two persons  daily
- Authentic local set dinner for two persons one night
- Welcome snack pack filled with nostalgic nibbles 
- Discovery visit to Tsuen Wan 
- 1-hour football coaching lesson at Inter Academy Hong Kong (for one kid) **
- Late check-out till 4pm
• A variety of activity classes, restaurant credit voucher offer are available at a cost 
• For enquiries, please contact reservation.fareast@silkahotels.com at hotline +852 3657 2832"
"1594281676-1243","https://www.holidayhk.com/en-hk/staycation/","99 BonhamStaycation","https://www.holidayhk.com/en-hk/staycation/staycation0117/","99 Bonham","Staycation","Enjoy quality time with your loved ones in our modest and comfortable suite from 450 – 480 sq.ft with exclusive privileges include daily breakfast, early check-in and extended check-out, and more.","/media/offer/99Bonham_HK_Hotel_Offer_1_logo.png","• Offer applicable to HK residents only
• Offer is valid from 15 June to 31 August 2020
• Offer includes:
- Daily breakfast for two per room at partnered restaurant
- Guaranteed early check-in at 10am and late check out until 4pm
- Fully equipped kitchenette with high-quality appliances and elegant tableware
- Complimentary wireless & fixed line broadband internet connections
• For enquiries, please contact reservations@nationalhotels.com.hk or +852 3953 1000"
"1594281835-1320","https://www.holidayhk.com/en-hk/staycation/","Hotel Ease．Causeway Bay Stay Two Nights Get One Night Free","https://www.holidayhk.com/en-hk/staycation/staycation0101/","Hotel Ease．Causeway Bay","Stay Two Nights Get One Night Free","Make the most of your holiday with this fabulous complimentary night deal at Hotel Ease ‧ Causeway Bay. From now till 30 September 2020, enjoy staying two nights and get your third night FREE!","/media/offer/HotelEaseCWB_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- Three nights accommodation (available for all room types)
•  For enquiries, please contact hotel at rsvn.hecwb@hotelease.com.hk or + 852 3518 6628"
"1594281662-1236","https://www.holidayhk.com/en-hk/staycation/","Popway HotelStay and Dine Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0037/","Popway Hotel","Stay and Dine Staycation Package","Includes one night stay at Superior Room and set lunch for two persons at Uptop Bistro & Bar","/media/offer/PopwayHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Staycation package includes:
-  One night accommodation at Superior Room (Twin/Queen bed)
-  Set lunch for 2 persons at Uptop Bistro & Bar 
- Complimentary late check-out until 3pm
- Complimentary welcome drink
- Free upgrade to Deluxe Room (*Subject to availability)
- Free extra bed (*Subject to availability)
•  Added benefits include:
- In-room guest enjoys 10% discount at Uptop Bistro and Bar
•  HK$200 supplement per night applied to the below dates: 
- 25 June 2020, 1 July 2020, every Friday and Saturday
•  For enquiries, please contact reservation@popway.com.hk or +852 3951 8368"
"1594281765-1286","https://www.holidayhk.com/en-hk/staycation/","One96'Home Suite Home' Staycation","https://www.holidayhk.com/en-hk/staycation/staycation0116/","One96","'Home Suite Home' Staycation","Enjoy quality time with your loved ones in our private luxury suite from 800 sq.ft, Relish the simple pleasure of privacy and space and explore the oldest yet also most fascinating Sheung Wan area.","/media/offer/One96_HK_Hotel_Offer_1_logo.png","• Offer applicable to HK residents only
• Offer is valid from 15 June to 31 August 2020
• Offer includes:
- Daily breakfast for two per room at partnered restaurant
- Guaranteed early check-in at 10am and late check out until 4pm
- Receive HK$200 supermarket voucher per room per booking
- Fully equipped kitchenette with high-quality appliances and elegant tableware
- Complimentary wireless & fixed line broadband internet connections
• For enquiries, please contact reservations@nationalhotels.com.hk or +852 3953 1000"
